username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
earlconf;2017-06-06 22:38;0;0;"Aleksander Dietrichson from @Blackboard is up now. #EARLConf2017 pic.twitter.com/XSaYmCLABV";;@Blackboard;#EARLConf2017;"872205997317672961";https://twitter.com/earlconf/status/872205997317672961
earlconf;2017-06-06 22:28;1;4;"We also have @HitachiSolUS ' David Bishop sharing his insights on #rstats in the clean energy industry. #EARLConf2017 pic.twitter.com/H9qCfTBs6Z";;@HitachiSolUS;#rstats #EARLConf2017;"872203506303647744";https://twitter.com/earlconf/status/872203506303647744
earlconf;2017-06-06 22:24;0;0;"Next up, @Amgen 's Sharvari Bhagwat is talking #rstats as a pharmacometric simulation tool. #EARLConf2017 pic.twitter.com/bT0zZJOaUb";;@Amgen;#rstats #EARLConf2017;"872202615861370880";https://twitter.com/earlconf/status/872202615861370880
MangoMattGlover;2017-06-06 22:22;1;3;"Using R in the clean energy industry by David Bishop. A great insight into predictive maintenance of wind turbines #rstats #EARLConf2017 pic.twitter.com/0JtfyB6YOU";;;#rstats #EARLConf2017;"872202074154352640";https://twitter.com/MangoMattGlover/status/872202074154352640
buriedinfo;2017-06-06 22:21;0;2;"Thanks @aimeegott_R ! Had a great time and really good questions #EARLConf2017 https:// twitter.com/aimeegott_r/st atus/872191545830592512 …";;@aimeegott_R;#EARLConf2017;"872201791609360384";https://twitter.com/buriedinfo/status/872201791609360384
Madhuraraju;2017-06-06 22:17;3;2;"David Bishop frm @HitachiSolUS talks about using R and Microsoft Azure ML in clean energy tech predictions. #iot #EARLConf2017 #PowerBI";;@HitachiSolUS;#iot #EARLConf2017 #PowerBI;"872200761614057472";https://twitter.com/Madhuraraju/status/872200761614057472
sellorm;2017-06-06 21:51;3;4;""distributed computing is hard. If you can avoid it, you should"! - @DataScienceLA #EARLConf2017 #rstats";;@DataScienceLA;#EARLConf2017 #rstats;"872194189764706304";https://twitter.com/sellorm/status/872194189764706304
earlconf;2017-06-06 21:41;1;2;"The post-lunch section starts with @buriedinfo and predictive policing! #EARLConf2017 #rstats pic.twitter.com/08QvScB5wm";;@buriedinfo;#EARLConf2017 #rstats;"872191807370612736";https://twitter.com/earlconf/status/872191807370612736
aimeegott_R;2017-06-06 21:40;2;3;"Predictive policing at #EARLConf2017 from @buriedinfo pic.twitter.com/0TAPxLu2Pj";;@buriedinfo;#EARLConf2017;"872191545830592512";https://twitter.com/aimeegott_R/status/872191545830592512
Madhuraraju;2017-06-06 21:38;4;1;"Speakin tmorrow at #EARLConf2017 on end to end #datascience process in building system to detect attacks in server traffic. #MachineLearning";;;#EARLConf2017 #datascience #MachineLearning;"872191108297535488";https://twitter.com/Madhuraraju/status/872191108297535488
buriedinfo;2017-06-06 21:20;2;3;"Feel free to join in! @earlconf #rstats #EARLConf2017 #datascience pic.twitter.com/XOsjH3Nk7O";;@earlconf;#rstats #EARLConf2017 #datascience;"872186339772342272";https://twitter.com/buriedinfo/status/872186339772342272
nic_crane;2017-06-06 21:00;3;12;"Really enjoyed talk by @hspter at #EARLConf2017 pic.twitter.com/3ujkRsJfHj";;@hspter;#EARLConf2017;"872181522824024065";https://twitter.com/nic_crane/status/872181522824024065
earlconf;2017-06-06 20:18;4;2;"Filip Stachura from Appsilon Data Science talking Shiny apps. #rstats #EARLConf2017 pic.twitter.com/g7AFbYPfTL";;;#rstats #EARLConf2017;"872170779705618432";https://twitter.com/earlconf/status/872170779705618432
MangoTheCat;2017-06-06 20:13;1;5;"Our Head of Data Engineering, @sellorm talking about #rstats operating model for the enterprise. #EARLConf2017 #dataengineering pic.twitter.com/oFcxSFTX4I";;@sellorm;#rstats #EARLConf2017 #dataengineering;"872169637219254272";https://twitter.com/MangoTheCat/status/872169637219254272
hspter;2017-06-06 20:01;8;23;"Some betteR habits and workflows from @gdequeiroz . Love it! #EARLConf2017 pic.twitter.com/7NdmVPj6Zz";;@gdequeiroz;#EARLConf2017;"872166513452523520";https://twitter.com/hspter/status/872166513452523520
Madhuraraju;2017-06-06 19:39;2;2;"@aj2z @gdequeiroz from @SelfScore talking about using R for full stack development. @earlconf #EARLConf2017 #DataScience #rlanguage #sfo";;@aj2z @gdequeiroz @SelfScore @earlconf;#EARLConf2017 #DataScience #rlanguage #sfo;"872160963775963136";https://twitter.com/Madhuraraju/status/872160963775963136
earlconf;2017-06-06 19:36;2;4;"It's a full room for @gdequeiroz 's talk on "full stack" data science with #rstats #EARLConf2017 pic.twitter.com/rccvczEnyt";;@gdequeiroz;#rstats #EARLConf2017;"872160254263402496";https://twitter.com/earlconf/status/872160254263402496
MangoTheCat;2017-06-06 19:24;1;3;"Are you a communicator or a data wrangler? Find out at our @earlconf stand! #EARLConf2017 pic.twitter.com/5JEKT4dfeR";;@earlconf;#EARLConf2017;"872157337234022400";https://twitter.com/MangoTheCat/status/872157337234022400
hspter;2017-06-06 19:22;4;23;"#rstats is great for achieving "flow" while doing analysis. I think that's a super important point by @RStudioJoe #EARLConf2017 pic.twitter.com/xEuHSvgBN0";;@RStudioJoe;#rstats #EARLConf2017;"872156869883711488";https://twitter.com/hspter/status/872156869883711488
RLadiesGlobal;2017-06-06 19:20;3;6;"@RStudioJoe showing the #RLadies logo and a big mention to @rOpenSci ! #EARLConf2017 pic.twitter.com/ZCZbvvVCHw";;@RStudioJoe @rOpenSci;#RLadies #EARLConf2017;"872156224917090305";https://twitter.com/RLadiesGlobal/status/872156224917090305
earlconf;2017-06-06 19:18;1;0;"In the blue corner, @RStudioJoe talking #rstats role in Data Science #EARLConf2017 pic.twitter.com/L25VCMMNo4";;@RStudioJoe;#rstats #EARLConf2017;"872155733013413888";https://twitter.com/earlconf/status/872155733013413888
hspter;2017-06-06 19:17;2;6;"Nice shout out to @rOpenSci as prodigious package developers #EARLConf2017 nice job @_inundata !";;@rOpenSci @_inundata;#EARLConf2017;"872155508555210752";https://twitter.com/hspter/status/872155508555210752
RLadiesGlobal;2017-06-06 19:14;1;7;"#RLadies @b23kelly talking about #rstats at #EARLConf2017 https:// twitter.com/earlconf/statu s/872154149109940225 …";;@b23kelly;#RLadies #rstats #EARLConf2017;"872154716725059584";https://twitter.com/RLadiesGlobal/status/872154716725059584
hspter;2017-06-06 19:14;4;11;"I'm digging the postmodern data scientist from @RStudioJoe . I think this is true, no one way to analyze a data set #EARLConf2017 pic.twitter.com/fvlqkjQMjJ";;@RStudioJoe;#EARLConf2017;"872154698475651073";https://twitter.com/hspter/status/872154698475651073
earlconf;2017-06-06 19:12;1;2;"It's time for streams. In the red corner, @b23kelly talking running #rstats on Amazon Cloud. #EARLConf2017 pic.twitter.com/NYct7Mqm7Q";;@b23kelly;#rstats #EARLConf2017;"872154149109940225";https://twitter.com/earlconf/status/872154149109940225
hspter;2017-06-06 18:37;16;41;"Refreshing update from @ricardobion to the infamous Venn diagram. How to make a company data-informed, not how to be a unicorn #EARLConf2017 pic.twitter.com/enkXmI6Yii";;@ricardobion;#EARLConf2017;"872145332066369536";https://twitter.com/hspter/status/872145332066369536
hspter;2017-06-06 18:34;3;9;". @ricardobion dreams big (this is using Shiny) #EARLConf2017 pic.twitter.com/6ZAZBvBI5q";;@ricardobion;#EARLConf2017;"872144573035814912";https://twitter.com/hspter/status/872144573035814912
hspter;2017-06-06 18:32;6;28;". @AirbnbData aims to enable all employees to make data-informed decisions #EARLConf2017 pic.twitter.com/TXNEYVFOqz";;@AirbnbData;#EARLConf2017;"872144125604143104";https://twitter.com/hspter/status/872144125604143104
msdsug;2017-06-06 18:29;0;2;". @Airbnb is a data informed company. @ricardobion #earlconf2017 pic.twitter.com/VC2iEmEHry";;@Airbnb @ricardobion;#earlconf2017;"872143349284843521";https://twitter.com/msdsug/status/872143349284843521
MicrosoftR;2017-06-06 18:29;3;7;". @Airbnb is a data informed company. @ricardobion #earlconf2017 pic.twitter.com/eXKbulwmIe";;@Airbnb @ricardobion;#earlconf2017;"872143349117046784";https://twitter.com/MicrosoftR/status/872143349117046784
msdsug;2017-06-06 18:18;1;4;"If everyone in your company could learn data science... @ricardobion @Airbnb #earlconf2017 pic.twitter.com/xkwHqKuLY5";;@ricardobion @Airbnb;#earlconf2017;"872140551788867584";https://twitter.com/msdsug/status/872140551788867584
MicrosoftR;2017-06-06 18:18;2;10;"If everyone in your company could learn data science... @ricardobion @Airbnb #earlconf2017 pic.twitter.com/ug9LQS36gs";;@ricardobion @Airbnb;#earlconf2017;"872140551277170688";https://twitter.com/MicrosoftR/status/872140551277170688
hspter;2017-06-06 18:15;6;37;"The @AirbnbData R package includes rmarkdown and notebook templates #EARLConf2017 pic.twitter.com/ooOotHztrm";;@AirbnbData;#EARLConf2017;"872139846403276801";https://twitter.com/hspter/status/872139846403276801
groundwalkergmb;2017-06-06 18:13;1;3;"All new hires at airbnb go through a week long Data Bootcamp - @ricardobion #EARLConf2017";;@ricardobion;#EARLConf2017;"872139470174388228";https://twitter.com/groundwalkergmb/status/872139470174388228
richatmango;2017-06-06 18:07;2;8;"Getting to watch @ricardobion and @hspter talk #rstats at #EARLConf2017 . Great speakers. My inner geek is very, very happy :-) @MangoTheCat";;@ricardobion @hspter @MangoTheCat;#rstats #EARLConf2017;"872137809712136192";https://twitter.com/richatmango/status/872137809712136192
revodavid;2017-06-06 18:03;11;41;"R #rstats and #python usage trends among Airbnb's 100+ data scientists — @ricardobion at #EARLConf2017 pic.twitter.com/0dWNAAD9Q4";;@ricardobion;#rstats #python #EARLConf2017;"872136854987878400";https://twitter.com/revodavid/status/872136854987878400
MicrosoftR;2017-06-06 18:02;2;4;"How many other companies do internal surveys on statistical tools usage? @ricardobion #earlconf2017";;@ricardobion;#earlconf2017;"872136572606480384";https://twitter.com/MicrosoftR/status/872136572606480384
msdsug;2017-06-06 18:02;0;2;"How many other companies do internal surveys on statistical tools usage? @ricardobion #earlconf2017";;@ricardobion;#earlconf2017;"872136572401012736";https://twitter.com/msdsug/status/872136572401012736
Madhuraraju;2017-06-06 18:01;1;2;"A peek into #datascience at #airbnb by @ricardobion at @earlconf #EARLConf2017";;@ricardobion @earlconf;#datascience #airbnb #EARLConf2017;"872136462258413568";https://twitter.com/Madhuraraju/status/872136462258413568
groundwalkergmb;2017-06-06 18:00;1;2;"@ricardobion surveys his team about what tools they are using every year. #EARLConf2017";;@ricardobion;#EARLConf2017;"872136120460603392";https://twitter.com/groundwalkergmb/status/872136120460603392
earlconf;2017-06-06 17:58;0;1;"Our second Keynote Speaker, @ricardobion has taken the podium. #EARLConf2017 pic.twitter.com/fkwLwnPSCG";;@ricardobion;#EARLConf2017;"872135622298705920";https://twitter.com/earlconf/status/872135622298705920
hspter;2017-06-06 17:58;5;34;"Love that @ricardobion emphasizes that @Airbnb is data-informed, not data-driven. I much prefer that term as well #EARLConf2017";;@ricardobion @Airbnb;#EARLConf2017;"872135582100578304";https://twitter.com/hspter/status/872135582100578304
MicrosoftR;2017-06-06 17:57;1;3;". @ricardobion on how @Airbnb uses #R #earlconf2017";;@ricardobion @Airbnb;#R #earlconf2017;"872135324700487681";https://twitter.com/MicrosoftR/status/872135324700487681
msdsug;2017-06-06 17:57;0;2;". @ricardobion on how @Airbnb uses #R #earlconf2017";;@ricardobion @Airbnb;#R #earlconf2017;"872135324541046786";https://twitter.com/msdsug/status/872135324541046786
sellorm;2017-06-06 17:25;3;4;"Great start to #EARLConf2017 from @hspter , talking about opinionated analysis development. #rstats";;@hspter;#EARLConf2017 #rstats;"872127235536203776";https://twitter.com/sellorm/status/872127235536203776
msdsug;2017-06-06 17:23;2;5;"Mastering an analytical tool like #R is like mastering a musical instrument. @hspter #earlconf2017";;@hspter;#R #earlconf2017;"872126824419143680";https://twitter.com/msdsug/status/872126824419143680
MicrosoftR;2017-06-06 17:23;1;7;"Mastering an analytical tool like #R is like mastering a musical instrument. @hspter #earlconf2017";;@hspter;#R #earlconf2017;"872126824263942144";https://twitter.com/MicrosoftR/status/872126824263942144
Madhuraraju;2017-06-06 17:21;2;1;"At the #EARLConf2017 listening to #hillaryparker from #stitchfix on 'opinionated analysis'. #SFO #Rlanguage #datascience";;;#EARLConf2017 #hillaryparker #stitchfix #SFO #Rlanguage #datascience;"872126426169749504";https://twitter.com/Madhuraraju/status/872126426169749504
aimeegott_R;2017-06-06 17:21;1;3;"Highlighting unrealistic expectations for a modern data scientist #EARLConf2017 pic.twitter.com/8w3Qwf9SmL";;;#EARLConf2017;"872126236968878080";https://twitter.com/aimeegott_R/status/872126236968878080
earlconf;2017-06-06 17:18;2;2;"It's a full house this morning at #EARLConf2017 pic.twitter.com/XkSgDrru3N";;;#EARLConf2017;"872125591230717952";https://twitter.com/earlconf/status/872125591230717952
b23llc;2017-06-06 17:17;1;2;"Catch @b23Kelly ’s reveal of ’The Missing Manual for Running R on AWS Cloud” today at 11am. @earlconf SFO #earlconf2017 #rstats pic.twitter.com/LVSQ1Py5bb";;@b23Kelly @earlconf;#earlconf2017 #rstats;"872125187663290369";https://twitter.com/b23llc/status/872125187663290369
msdsug;2017-06-06 17:16;1;1;". @hspter kicking off our day! #earlconf2017";;@hspter;#earlconf2017;"872124984184930305";https://twitter.com/msdsug/status/872124984184930305
MicrosoftR;2017-06-06 17:16;0;2;". @hspter kicking off our day! #earlconf2017";;@hspter;#earlconf2017;"872124984113733632";https://twitter.com/MicrosoftR/status/872124984113733632
earlconf;2017-06-06 17:16;10;30;"Our first very excellent speaker at the first ever #SanFrancisco #EARLConf2017 , @hspter - opinionated analysis development. pic.twitter.com/ArmQo95kLG";;@hspter;#SanFrancisco #EARLConf2017;"872124971069329408";https://twitter.com/earlconf/status/872124971069329408
dvaughan32;2017-06-06 17:13;1;1;"Time to get started at @earlconf ! Intros from Richard with Mango Solutions #earlconf2017 pic.twitter.com/i7Xrjjk8w6";;@earlconf;#earlconf2017;"872124266807836672";https://twitter.com/dvaughan32/status/872124266807836672
earlconf;2017-06-06 17:12;0;0;"Day 1 of #EARLConf2017 kicks off with @richatmango . pic.twitter.com/dwAbiOU4CQ";;@richatmango;#EARLConf2017;"872124168040464386";https://twitter.com/earlconf/status/872124168040464386
msdsug;2017-06-06 17:11;0;1;". #earlconf2017 is officially underway!";;;#earlconf2017;"872123909633695745";https://twitter.com/msdsug/status/872123909633695745
MicrosoftR;2017-06-06 17:11;0;6;". #earlconf2017 is officially underway!";;;#earlconf2017;"872123909398831104";https://twitter.com/MicrosoftR/status/872123909398831104
aimeegott_R;2017-06-06 17:10;1;1;"Getting started at #EARLConf2017 pic.twitter.com/iBruQ0r369";;;#EARLConf2017;"872123593798189057";https://twitter.com/aimeegott_R/status/872123593798189057
bizScienc;2017-06-06 12:11;2;6;"Ready for a big day of #datascience presentations at #EARLConf2017 ! Excited to see how others are using #rstats !";;;#datascience #EARLConf2017 #rstats;"872048348148097024";https://twitter.com/bizScienc/status/872048348148097024
buriedinfo;2017-06-05 23:35;2;2;"I'm presenting my talk on predictive policing @earlconf tomorrow. Please attend, would love to meet you! #EARLConf2017 #datascience #rstats";;@earlconf;#EARLConf2017 #datascience #rstats;"871858116983365632";https://twitter.com/buriedinfo/status/871858116983365632
MicrosoftR;2017-06-05 22:50;1;1;"RT @MangoTheCat : And a working with the @MicrosoftR ML package workshop with Ali Zaidi. #EARLConf2017 pic.twitter.com/xZLlMwUQxu";;@MangoTheCat @MicrosoftR;#EARLConf2017;"871846719696384000";https://twitter.com/MicrosoftR/status/871846719696384000
msdsug;2017-06-05 22:50;0;1;"RT @MangoTheCat : And a working with the @MicrosoftR ML package workshop with Ali Zaidi. #EARLConf2017 pic.twitter.com/HUnzih3uUm";;@MangoTheCat @MicrosoftR;#EARLConf2017;"871846719310483458";https://twitter.com/msdsug/status/871846719310483458
MangoTheCat;2017-06-05 22:42;1;3;"And a working with the @MicrosoftR ML package workshop with Ali Zaidi. #EARLConf2017 pic.twitter.com/XvTsYJZvSB";;@MicrosoftR;#EARLConf2017;"871844702365990912";https://twitter.com/MangoTheCat/status/871844702365990912
MangoTheCat;2017-06-05 22:41;2;2;"We're not stopping, we've got a working with @github workshop... #EARLConf2017 pic.twitter.com/44L5iDAPaY";;@github;#EARLConf2017;"871844435641815040";https://twitter.com/MangoTheCat/status/871844435641815040
mhfalaki;2017-06-05 21:34;2;3;"I will give a talk on Processing large data in #rstats using #apachespark at #earlconf2017 tomorrow. https:// earlconf.com/sanfrancisco/";;;#rstats #apachespark #earlconf2017;"871827576075034625";https://twitter.com/mhfalaki/status/871827576075034625
DominoDataLab;2017-06-05 20:51;2;4;"Are you going to #EARLConf2017 this week? Check out a talk by @earino on Powering APIs with R and building Shiny applications to test them";;@earino;#EARLConf2017;"871816651855069185";https://twitter.com/DominoDataLab/status/871816651855069185
MangoTheCat;2017-06-05 19:16;5;11;"Mango is on the move again - this time we're in #SanFrancisco for @earlconf ! #EARLConf2017 pic.twitter.com/7YUUyiiCVe";;@earlconf;#SanFrancisco #EARLConf2017;"871792780997087232";https://twitter.com/MangoTheCat/status/871792780997087232
earlconf;2017-06-05 18:29;5;5;"We've well and truly started - laptops are out and thinking caps on in the #Sparklyr workshop #EARLConf2017 pic.twitter.com/9ztHIQFPzc";;;#Sparklyr #EARLConf2017;"871781099118010369";https://twitter.com/earlconf/status/871781099118010369
earlconf;2017-06-05 16:57;6;14;"We're ready for you #SanFrancisco ! #EARLConf2017 pic.twitter.com/Tl8MSdTKKP";;;#SanFrancisco #EARLConf2017;"871757760353796096";https://twitter.com/earlconf/status/871757760353796096
ReportMort;2017-06-05 15:39;3;3;"Looking forward to the #EARLConf2017 talk and seeing the #rstats code! https:// twitter.com/mdancho84/stat us/870737108729835521 …";;;#EARLConf2017 #rstats;"871738252268638208";https://twitter.com/ReportMort/status/871738252268638208
earlconf;2017-06-05 13:43;2;1;"First day of #earlconf2017 - workshops kick off at 10am on #sparkly #rstats and #webscraping . Full programme at http:// bit.ly/2qAeRmG pic.twitter.com/D5rtPoQpTh";;;#earlconf2017 #sparkly #rstats #webscraping;"871709045647974401";https://twitter.com/earlconf/status/871709045647974401
aimeegott_R;2017-06-03 12:47;2;11;"On the way to #sanfrancisco for #EARLConf2017 #rstats pic.twitter.com/WCxkKO8VMp";;;#sanfrancisco #EARLConf2017 #rstats;"870970280260378624";https://twitter.com/aimeegott_R/status/870970280260378624
sellorm;2017-06-03 10:54;1;5;"'tis the season for #rstats confs/unconfs! Last week #runconf17 , today #cascadiarconf , Monday #EARLConf2017";;;#rstats #runconf17 #cascadiarconf #EARLConf2017;"870941745382653952";https://twitter.com/sellorm/status/870941745382653952
sellorm;2017-06-03 00:20;1;5;"Think I'm all packed and ready to head to SF for #EARLConf2017 tomorrow. Hopefully see you there! #rstats";;;#EARLConf2017 #rstats;"870782116585500674";https://twitter.com/sellorm/status/870782116585500674
b23llc;2017-06-02 17:19;5;6;"Looking for 'The Missing Manual for Running R on the AWS cloud', stop by @earlconf SFO to catch @b23Kelly 's reveal. #earlconf2017 #rstats pic.twitter.com/MNs1Ze8k4r";;@earlconf @b23Kelly;#earlconf2017 #rstats;"870676138200375296";https://twitter.com/b23llc/status/870676138200375296
earlconf;2017-06-02 11:28;4;3;"Another good reason to come to #earlconf2017 ! https:// twitter.com/DataScienceLA/ status/870361295542931457 …";;;#earlconf2017;"870587952614825984";https://twitter.com/earlconf/status/870587952614825984
buriedinfo;2017-06-01 22:15;1;1;"Almost time for @earlconf in SFO! My presentation is 100% ready & attendees can preview it here: http:// buriedinfo.com/earl-sfo-2017/ #earlconf2017";;@earlconf;#earlconf2017;"870388303500947456";https://twitter.com/buriedinfo/status/870388303500947456
contentpurveyor;2017-06-01 19:06;1;2;"A #Conference Named @earlconf #EARLConf2017 June 5-7 @holidayinn #GoldenGateway http:// bit.ly/2oKAgbq #SanFransico";;@earlconf @holidayinn;#Conference #EARLConf2017 #GoldenGateway #SanFransico;"870340847698669569";https://twitter.com/contentpurveyor/status/870340847698669569
earlconf;2017-06-01 13:45;4;3;"Our sparklyr workshop is now sold out! Our three other workshops are open to non-conference attendees: https:// earlconf.com/sanfrancisco/ #earlconf2017";;;#earlconf2017;"870260073863446528";https://twitter.com/earlconf/status/870260073863446528
buriedinfo;2017-05-31 06:33;0;1;"EARL SFO 2017: Conference Presentation on Predictive Policing http:// buriedinfo.com/earl-sfo-2017/ #datascience #rstats #earlconf2017";;;#datascience #rstats #earlconf2017;"869788892173549568";https://twitter.com/buriedinfo/status/869788892173549568
gdequeiroz;2017-05-31 04:39;1;6;"Together with @aj2z ! #earlconf2017 https:// twitter.com/earlconf/statu s/868230013870592001 …";;@aj2z;#earlconf2017;"869760256494125056";https://twitter.com/gdequeiroz/status/869760256494125056
buriedinfo;2017-05-30 14:35;1;2;"All @earlconf attendees can preview my presentation by viewing the deck at http:// buriedinfo.com/earl-sfo-2017/ #EARLConf2017 #datascience #rstats";;@earlconf;#EARLConf2017 #datascience #rstats;"869547843106754562";https://twitter.com/buriedinfo/status/869547843106754562
buriedinfo;2017-05-29 18:14;0;1;"My #EARLConf2017 deck is done, time to blow off steam with pai gow poker! Here's my take on telephone hands: http:// buriedinfo.com/pai-gow-teleph one-hand/ …";;;#EARLConf2017;"869240603678195712";https://twitter.com/buriedinfo/status/869240603678195712
contentpurveyor;2017-05-29 16:05;0;1;"Compile your stats @earlconf #EARLConf2017 June 5-7 @holidayinn #GoldenGateway http:// bit.ly/2pAH2p4 #SanFransico pic.twitter.com/Ksm1bw8Hwb";;@earlconf @holidayinn;#EARLConf2017 #GoldenGateway #SanFransico;"869207974878859265";https://twitter.com/contentpurveyor/status/869207974878859265
buriedinfo;2017-05-29 15:28;1;2;"Worked all day yesterday & received some feedback on my presentation. Making edits now & then submitting my @earlconf talk! #earlconf2017";;@earlconf;#earlconf2017;"869198824799051776";https://twitter.com/buriedinfo/status/869198824799051776
earlconf;2017-05-26 23:19;5;9;"Join @gdequeiroz to learn about 'Full Stack' Data Science with R at #earlconf2017 #rstats";;@gdequeiroz;#earlconf2017 #rstats;"868230013870592001";https://twitter.com/earlconf/status/868230013870592001
PWaryszak;2017-05-26 02:48;7;13;"WhoeveR you R PoweRful R TuRns youR dReams To entRepReneuRship I cRave moRe & moRe of CRAN Take me please to San FRAN #EARLConf2017 #Rstats https:// twitter.com/earlconf/statu s/866958971172786176 …";;;#EARLConf2017 #Rstats;"867920408305184769";https://twitter.com/PWaryszak/status/867920408305184769
YeseniaOsorio;2017-05-25 17:31;0;2;"It's an honor @buriedinfo #cantwait #EARLConf2017 https:// twitter.com/buriedinfo/sta tus/867778080219189248 …";;@buriedinfo;#cantwait #EARLConf2017;"867780173919383553";https://twitter.com/YeseniaOsorio/status/867780173919383553
buriedinfo;2017-05-25 17:23;0;2;"The latest in http:// BuriedInfo.com wear on my beautiful model, all ready for SFO! @earlconf #EARLConf2017 #datascience pic.twitter.com/91jWWkOxr9";;@earlconf;#EARLConf2017 #datascience;"867778080219189248";https://twitter.com/buriedinfo/status/867778080219189248
MangoTheCat;2017-05-25 17:23;1;0;"Get 15% off full, 2-day and 1-day passes for San Francisco @earlconf ! http:// bit.ly/2r9Ju6I #rstats #datascience #earlconf2017";;@earlconf;#rstats #datascience #earlconf2017;"867778037722599424";https://twitter.com/MangoTheCat/status/867778037722599424
earlconf;2017-05-25 12:17;1;2;"We've got @emilywbailey talking moving analysts from excel to R quickly, painlessly, and at scale #earlconf2017 #rstats";;@emilywbailey;#earlconf2017 #rstats;"867701028334047232";https://twitter.com/earlconf/status/867701028334047232
SchwinnRichard;2017-05-24 18:11;2;6;"<3 to go to EARL to see text-mining in action & for ideas to improve my shiny-based small business data explorer. #EARLConf2017 #rstats";;;#EARLConf2017 #rstats;"867427825095147520";https://twitter.com/SchwinnRichard/status/867427825095147520
gkkd;2017-05-24 17:05;1;2;"@Rbloggers earltix <- as data.frame("exprncd anlyst", "new2r") hrsearl <- 0 for(i in 1:2) {rknwl[i]<- rknwl*hrsearl} #EARLConf2017 #rstats";;@Rbloggers;#EARLConf2017 #rstats;"867411184118411264";https://twitter.com/gkkd/status/867411184118411264
rmnppt;2017-05-24 16:42;1;4;"For my new startup @LegibleData . I want to analyse other startup logos and success metrics to design our logo with ML. #EARLConf2017 #rstats";;@LegibleData;#EARLConf2017 #rstats;"867405548903333888";https://twitter.com/rmnppt/status/867405548903333888
MangoTheCat;2017-05-24 02:23;2;0;"Get 15% off full, 2-day and 1-day passes for San Francisco @earlconf ! http:// bit.ly/2r9Ju6I #rstats #datascience #earlconf2017";;@earlconf;#rstats #datascience #earlconf2017;"867189155343847424";https://twitter.com/MangoTheCat/status/867189155343847424
earlconf;2017-05-24 02:16;0;2;"Learn about powering APIs with R and building Shiny apps to test them with @earino at #earlconf2017 #rstats";;@earino;#earlconf2017 #rstats;"867187394428239873";https://twitter.com/earlconf/status/867187394428239873
MangoTheCat;2017-05-23 13:23;2;1;"Get 15% of full, 2-day and 1-day passes for San Francisco @earlconf ! http:// bit.ly/2r9Ju6I #rstats #datascience #earlconf2017";;@earlconf;#rstats #datascience #earlconf2017;"866992862327709702";https://twitter.com/MangoTheCat/status/866992862327709702
earlconf;2017-05-23 11:15;2;1;"We're looking forward to @daroczig 's session on stream processing with R in AWS at #earlconf2017 #rstats";;@daroczig;#earlconf2017 #rstats;"866960650219773953";https://twitter.com/earlconf/status/866960650219773953
earlconf;2017-05-23 11:08;7;3;"Want to win a FREE ticket to #SanFrancisco EARL? Tweet us why you should go and make sure you use the hashtags: #EARLConf2017 and #rstats";;;#SanFrancisco #EARLConf2017 #rstats;"866958971172786176";https://twitter.com/earlconf/status/866958971172786176
buriedinfo;2017-05-22 17:52;0;3;"After working most of Sunday afternoon, I'm almost done with my @earlconf presentation. Looking forward to SFO #earlconf2017";;@earlconf;#earlconf2017;"866698306386251776";https://twitter.com/buriedinfo/status/866698306386251776
MangoTheCat;2017-05-22 16:56;3;0;"Get 15% of full, 2-day and 1-day passes for San Francisco @earlconf ! http:// bit.ly/2r9Ju6I #rstats #datascience #earlconf2017";;@earlconf;#rstats #datascience #earlconf2017;"866684079017795586";https://twitter.com/MangoTheCat/status/866684079017795586
earlconf;2017-05-22 05:14;4;7;"Find out about the missing manual for running R on Amazon Cloud with @b23kelly at #earlconf2017 #rstats";;@b23kelly;#earlconf2017 #rstats;"866507413033279488";https://twitter.com/earlconf/status/866507413033279488
earlconf;2017-05-20 05:14;1;3;"@rstudio 's @RStudioJoe is going to be talking about R's role in data science at #earlconf2017 #rstats";;@rstudio @RStudioJoe;#earlconf2017 #rstats;"865782637260099584";https://twitter.com/earlconf/status/865782637260099584
contentpurveyor;2017-05-19 21:52;0;0;"Compile your stats @earlconf #EARLConf2017 June 5-7 @holidayinn #GoldenGateway http:// bit.ly/2p5ouvJ #SanFransico pic.twitter.com/uZctfJC5PI";;@earlconf @holidayinn;#EARLConf2017 #GoldenGateway #SanFransico;"865671520915517440";https://twitter.com/contentpurveyor/status/865671520915517440
earlconf;2017-05-19 17:06;2;1;"We're looking forward to learning about Machine Learning with R for business applications with @DataScienceLA at #earlconf2017 #rstats";;@DataScienceLA;#earlconf2017 #rstats;"865599432590589953";https://twitter.com/earlconf/status/865599432590589953
buriedinfo;2017-05-18 17:56;0;0;"Love the new @earlconf app, very easy to use #earlconf2017";;@earlconf;#earlconf2017;"865249668401254401";https://twitter.com/buriedinfo/status/865249668401254401
earlconf;2017-05-18 15:46;0;1;"We've got a new app! It's available for iPhone and Android: http://www. mango-solutions.com/wp/2017/05/new -earl-conference-app/ … #rstats #earlconf2017";;;#rstats #earlconf2017;"865217036632416257";https://twitter.com/earlconf/status/865217036632416257
earlconf;2017-05-18 03:12;0;0;"Don't miss @revodavid predicting patient length-of-stay in hospitals at #earlconf2017 #rstats";;@revodavid;#earlconf2017 #rstats;"865027159428968448";https://twitter.com/earlconf/status/865027159428968448
